perturbation,generation,morcela,generation_cleaned,hadR,perplexity,slor,ntokens
shuffle_local3,"The idea of my point is you're in my office, it's a town.",5.120730361803538,"The idea of my point is you're in my office, it's a town.",False,1.280453506739755,6.45690581607302,17
shuffle_local3,The cause of a study has also shown in Australia they are included in the context of the natural resources and food.,5.248650186706026,The cause of a study has also shown in Australia they are included in the context of the natural resources and food.,False,1.224488480732265,6.875102465565782,23
shuffle_local3,She seems to be suffering from an illness that has given way to be in the state of the world as I thought.,5.169737523647668,She seems to be suffering from an illness that has given way to be in the state of the world as I thought.,False,1.1515502855441146,6.765800713544187,24
shuffle_local3,The movie was released on 20 November 2018.,6.445666249200016,The movie was released on 20 November 2018.,False,1.5044848150442183,7.554838453719493,9
shuffle_local3,Just what!,7.354463095679997,Just what!,False,11.385029561708837,6.041848140859922,3
shuffle_local3,Is this a joke?,7.37324153538177,Is this a joke?,False,1.8797917031422293,7.5038926877067835,5
shuffle_local3,I don't know.,6.730702288157798,I don't know.,False,1.6814653118754004,6.536654707573483,5
shuffle_local3,"-Son of me, I'm going out to school.",5.398152824277702,"-Son of me, I'm going out to school.",False,1.4372490441217207,6.497140904118438,12
shuffle_local3,She's no good today.,6.481799929127463,She's no good today.,False,2.097128348337274,6.828389868581312,6
shuffle_local3,His name was finally replaced by the league's entry into the Missouri's Country Athletic Conference Conference.,6.4538102345491595,His name was finally replaced by the league's entry into the Missouri's Country Athletic Conference Conference.,False,1.333106624453739,8.48405057864952,19
shuffle_local3,"And at the height of his birth, had been placed on a couch of a chair under the order of a table.",5.264187858690513,"And at the height of his birth, had been placed on a couch of a chair under the order of a table.",False,1.1772992079278422,6.9104453755745245,24
shuffle_local3,"This is a list of the first items I have ever drawn, and the item that I may like to hear, would be expected to pick that.",4.9367230503856,"This is a list of the first items I have ever drawn, and the item that I may like to hear, would be expected to pick that.",False,1.1452839047395273,6.5682705822788625,30
shuffle_local3,"That's what I want to see, in, this, this, for the loop, I don't mind doing one thing, four things to do.",4.827357501568877,"That's what I want to see, in, this, this, for the loop, I don't mind doing one thing, four things to do.",False,1.122408889339438,6.420951590716388,31
shuffle_local3,"And they had to buy this and that money with them, they really do one job, uh, you know, uh, it's, it, it's a, um, a necessity to sort it out.",4.873496792492333,"And they had to buy this and that money with them, they really do one job, uh, you know, uh, it's, it, it's a, um, a necessity to sort it out.",False,1.0831163262554389,6.620879060313948,43
shuffle_local3,mm yeah .,8.191782674051,mm yeah .,False,18.934103211120995,7.458769263310313,3
shuffle_local3,What?,8.552092058609325,What?,False,17.336823998888892,5.172810772046283,2
shuffle_local3,"In 1996, the band was renamed in a meeting of the new town, its named and named after St Peter on the order of the Scottish Family Trust.",5.443679086253222,"In 1996, the band was renamed in a meeting of the new town, its named and named after St Peter on the order of the Scottish Family Trust.",False,1.1704554875734328,7.320720178956251,31
shuffle_local3,okay .,8.095083673456683,okay .,False,13.05249240419609,7.160247568720592,3
shuffle_local3,"And also, like after all, I don't know, really long has so long, how can we make it?",5.11764752406978,"And also, like after all, I don't know, really long has so long, how can we make it?",False,1.1866915692152955,6.7042243190632504,24
shuffle_local3,Here comes the ladll,7.090520881736102,Here comes the ladll,False,4.5715636810287945,7.48211349013512,5
shuffle_local3,-Good-grandson.,6.697988117002957,-Good-grandson.,False,2.5133293012740405,7.215630250858694,6
shuffle_local3,All I can do is find out how to figure a right there is so much work for you to do that?,5.118407200888009,All I can do is find out how to figure a right there is so much work for you to do that?,False,1.190429969888645,6.676627811588127,23
shuffle_local3,What happened to your phone?,6.804734388802541,What happened to your phone?,False,1.773194558074059,7.21813352125922,6
shuffle_local3,"The idea of, being the species member is often expected, there is no such harm.  = = = Limon and guerramth = ulore = =a n Al = =ambore  =, n Alul of",6.189960865161537,"The idea of, being the species member is often expected, there is no such harm.  = = = Limon and guerramth = ulore = =a n Al = =ambore  =, n Alul of",False,1.1357457954881194,8.564830727405132,48
shuffle_local3,"Look, I was hoping he was okay.",6.181618117927221,"Look, I was hoping he was okay.",False,1.448302091144466,7.160698571750556,9
shuffle_local3,I told you earlier you didn't happen to get it?,5.899231926549759,I told you earlier you didn't happen to get it?,False,1.385032999851076,7.198056519272112,12
shuffle_local3,yeah that's a boat .,7.0100198128255755,yeah that's a boat .,False,2.2863774600891618,7.621274271525333,6
shuffle_local3,We decided to come here on-morrow... that it was because of a few things that are wanting to get into the world... is not things that do... really what things are going to be that way...,5.2280736961703695,We decided to come here on-morrow... that it was because of a few things that are wanting to get into the world... is not things that do... really what things are going to be that way...,False,1.1085813507546314,7.1289681502293805,42
shuffle_local3,what are you looking for ?,7.074835448447192,what are you looking for ?,False,1.7569507147387637,7.600581243120215,6
shuffle_local3,"In 1998, to celebrate its debut in the Canadian Parliament, he was the first bishop of the diocese in Rome in three97.",5.69553855232214,"In 1998, to celebrate its debut in the Canadian Parliament, he was the first bishop of the diocese in Rome in three97.",False,1.181085066624096,7.60568783377464,27
shuffle_local3,No.!,6.464128936234922,No.!,False,10.016068322608296,4.712957059000882,3
shuffle_local3,You can do this!,6.5974694458623215,You can do this!,False,2.2594798245565895,6.473283214138684,5
shuffle_local3,The population of the district has an area of .,5.78435215759678,The population of the district has an area of .,False,1.5103538048037857,6.794660487678705,10
shuffle_local3,"But for this one, I thought maybe it was better if I knew the time before.",5.301557657957452,"But for this one, I thought maybe it was better if I knew the time before.",False,1.2036076525561228,6.743134648977418,18
shuffle_local3,okay you wear this .,6.805883705040027,okay you wear this .,False,3.168094971366349,7.469684269494494,6
shuffle_local3,"Well, you can call it the T.",5.454589997584808,"Well, you can call it the T.",False,1.44370265754476,6.119231419087652,9
shuffle_local3,I haven't decided yet.,7.0194720263081365,I haven't decided yet.,False,1.788662377886309,7.529080468356178,6
shuffle_local3,what book ?,8.27956758240255,what book ?,False,18.984995831216878,7.585511574068014,3
shuffle_local3,Give me a call when you're ready.,6.416049408707881,Give me a call when you're ready.,False,1.3367023360438801,7.461550111376105,9
shuffle_local3,It's a long story.,6.290720993156659,It's a long story.,False,1.5936001613570476,6.436794041386983,6
shuffle_local3,You're going to kill me?,6.807879365376209,You're going to kill me?,False,1.605615380580452,7.574664829894819,7
shuffle_local3,Or are they all waiting to leave?,6.444936190570303,Or are they all waiting to leave?,False,1.6364274873114537,7.3597043739380865,8
shuffle_local3,I said I should have going with him on my head I didn't want to take him.,5.390085612359961,I said I should have going with him on my head I didn't want to take him.,False,1.211374203170737,6.921035756602611,19
shuffle_local3,"I can't find out, uh, but a number of places where you have to take an apartment on the, uh, thing that is, we would be a pretty pleasant place where um, just,'s uh be, to and something more elegant",5.214326007036168,"I can't find out, uh, but a number of places where you have to take an apartment on the, uh, thing that is, we would be a pretty pleasant place where um, just,'s uh be, to and something more elegant",False,1.095027290107939,7.167168200215839,50
shuffle_local3,The building is one of the largest landmarks that is that of both Illinois and Nebraska parts.,5.515809714319905,The building is one of the largest landmarks that is that of both Illinois and Nebraska parts.,False,1.3031090990769085,7.083850480099871,18
shuffle_local3,You went to your wife?,6.51532244848929,You went to your wife?,False,2.202738551356523,6.897504861088245,6
shuffle_local3,I think I'll go in.,5.933419900824695,I think I'll go in.,False,1.6996017775498795,6.348146211190303,7
shuffle_local3,"You must do this, my friend.",5.916699817967311,"You must do this, my friend.",False,1.5224255278789693,6.572906386673048,8
shuffle_local3,"You were... in mind with him,! or not?",5.386648322141695,"You were... in mind with him,! or not?",False,1.6357450214718119,6.536389983599289,12
shuffle_local3,I know you're in here.,5.853221288184975,I know you're in here.,False,1.6972574230888136,6.232818478504755,7
shuffle_local3,"And it's me that he's good at talking because we are, we, that are, agree with the  and we ought to put this and the vote.",4.862701194954759,"And it's me that he's good at talking because we are, we, that are, agree with the  and we ought to put this and the vote.",False,1.156974700086347,6.51699206962628,33
